legacy_id,centre,d,cluster,id,name,latitude,longitude,type,type_norm
180574,0,543.952980456748,40,12942,"Rua Hugo Kinzelmann, 70 - Campina do Siqueira",-25.43955568921,-49.310760827011,Chapéu chinês,Street bus stop
180821,0,535.062813044841,40,13137,"Rua Hugo Kinzelmann, 71 - Campina do Siqueira",-25.439469703237,-49.310886890835,Sem demarcação,Street bus stop
180995,0,420.956804380985,40,13230,"Rua Monsenhor Ivo Zanlorenzi, 165 - Campina do Siqueira",-25.438450583872,-49.310182203817,Novo mobiliário,Street bus stop
180996,0,441.613345656183,40,13231,"Rua Martin Afonso, 2994 - São Francisco",-25.436788969666,-49.30606233077,Novo mobiliário,Street bus stop
190001,0,111.063909081382,40,13293,"Rua General Mário Tourinho, 5337 - Seminário",-25.433715041570995,-49.31082151768701,Novo mobiliário,Street bus stop
190011,0,239.35161053543,40,13303,"Rua Engenheiro Serafim Voloschen, 224 - Campina do Siqueira",-25.43634,-49.31221,Chapéu chinês,Street bus stop
190012,1,0.0,40,13304,"Rua Engenheiro Serafim Voloschen, 80 - Campina do Siqueira",-25.434670000000004,-49.31044,Chapéu chinês,Street bus stop
190234,0,343.690266252488,40,13514,"Rua Padre Agostinho, 2874 - São Francisco",-25.434294288378,-49.306441690807,Novo mobiliário,Street bus stop
160142,0,492.918798298505,41,11239,"Rua Apucarana, 1375 - Sítio Cercado",-25.54355482371,-49.288442165798,Chapéu chinês,Street bus stop
160143,0,276.643169804673,41,11240,"Rua Apucarana, 1669 - Sítio Cercado",-25.54378593768,-49.290962101168,Chapéu chinês,Street bus stop
160144,0,89.774601736273,41,11241,"Rua Apucarana, 1679 - Sítio Cercado",-25.544001320978,-49.293142737097,Chapéu chinês,Street bus stop
160145,1,0.0,41,11242,"Rua Nicola Pellanda, 1719 - Pinheirinho",-25.544221680924004,-49.29415527100001,Novo mobiliário,Street bus stop
160146,0,175.104475016738,41,11243,"Rua Celeste Tortato Gabardo, 2188 - Sítio Cercado",-25.544744269386,-49.292218716091,Domus,Street bus stop
160147,0,316.00211382115,41,11244,"Rua Inajá, 917 - Pinheirinho",-25.545214049923,-49.29068372576,Domus,Street bus stop
160148,0,580.341380840961,41,11245,"Rua Celeste Tortato Gabardo, 1642 - Sítio Cercado",-25.544917603184,-49.287412197537,Placa em cano,Street bus stop
160149,0,578.744389456018,41,11246,"Rua Celeste Tortato Gabardo, 164 - Sítio Cercado",-25.545016521314,-49.287449748463,Domus,Street bus stop
160325,0,43.476182009759,41,11398,"Rua Nicola Pellanda, 1685 - Pinheirinho",-25.543871986016,-49.294383258766,Novo mobiliário,Street bus stop
160326,0,372.887832295904,41,11399,"Rua Nicola Pellanda, 1968 - Pinheirinho",-25.547534656811997,-49.293478013224,Novo mobiliário,Street bus stop
160327,0,365.368490445254,41,11400,"Rua Nicola Pellanda, 2091 - Pinheirinho",-25.54745116804,-49.29336536044501,Novo mobiliário,Street bus stop
160414,0,517.475038172864,41,11462,"Estrada do Ganchinho, 350 - Umbará",-25.548030748314,-49.290669740385,Domus,Street bus stop
160415,0,507.691874608432,41,11463,"Estrada do Ganchinho, 355 - Umbará",-25.547908540598,-49.290644259399,Chapéu chinês,Street bus stop
160816,0,594.717477038211,41,11617,"Rua Ignêz de Souza Soares, 107 - Tatuquara",-25.549569970204,-49.294105977886,Chapéu chinês,Street bus stop
105501,0,275.788514438455,42,7390,Terminal Hauer - 500 - Ligeirão Boqueirão,-25.481702320136,-49.24716326286,Plataforma,Bus terminal
105502,0,253.009087016295,42,7391,Terminal Hauer - 502 - Circular Sul (Horário) - 503-Boqueirão,-25.481479933039,-49.24727520936899,Plataforma,Bus terminal
105503,0,308.017919422312,42,7392,Terminal Hauer  - 602 - Circular Sul (Anti-Horário),-25.482014666271,-49.246866084895,Plataforma,Bus terminal
105504,0,282.645018908064,42,7393,Terminal Hauer - 500 - Ligeirão Boqueirão,-25.481781012068,-49.246970143813,Plataforma,Bus terminal
105505,0,261.986799173803,42,7394,Terminal Hauer - 503 - Boqueirão,-25.481586469995,-49.247071361484,Plataforma,Bus terminal
105506,0,321.489018235949,42,7395,Terminal Hauer - 511 - São Francisco,-25.482138151729,-49.246631891674,Plataforma,Bus terminal
105507,0,306.086339153176,42,7396,Terminal Hauer - 512 - Itamarati / 516 - Canal Belém / Salgado Filho,-25.482000138562,-49.246697605795,Plataforma,Bus terminal
105508,0,288.641036055394,42,7397,Terminal Hauer - 515 - Iguape II,-25.481842754932,-49.246768684334,Plataforma,Bus terminal
105509,0,272.957314604145,42,7398,Terminal Hauer - 338 - Centenário / Hauer,-25.481699898842,-49.246841103977,Plataforma,Bus terminal
105510,0,262.376004347436,42,7399,Terminal Hauer - 516 - Canal Belém / Salgado Filho,-25.481603047161,-49.246881337113,Plataforma,Bus terminal
105511,0,246.245867085462,42,7400,Terminal Hauer - 021 - Interbairros II (Anti-Horário),-25.481452926899003,-49.24696314448699,Plataforma,Bus terminal
105512,0,296.687831970313,42,7401,Terminal Hauer - 020 - Interbairros II (Horário),-25.481900027075998,-49.247077753948,Plataforma,Bus terminal
105513,0,344.043202476272,42,7402,Terminal Hauer - 513 - Hauer / Boqueirão,-25.482339577681,-49.246844401764,Plataforma,Bus terminal
105514,0,360.84232661873,42,7403,Terminal Hauer - 621 - Fanny,-25.482492118111,-49.246773323225,Plataforma,Bus terminal
108085,0,467.210585887129,42,7582,Estação Tubo Pádua Fleury,-25.475889851023997,-49.249993093571,Estação tubo,Tube station
108086,0,353.09964974534,42,7583,Estação Tubo Pádua Fleury,-25.476966162098996,-49.24958003338299,Estação tubo,Tube station
109107,0,350.157022478053,42,7800,Terminal Hauer - 505 - Boqueirão / Centro Cívico,-25.48239154761,-49.246932029734,Estação tubo,Tube station
109108,0,251.90357156918,42,7801,Terminal Hauer - 022 - Inter 2 (Horário),-25.48144966711,-49.247394710789,Estação tubo,Tube station
109109,0,242.983959822624,42,7802,Terminal Hauer - 023 - Inter 2 (Anti-Horário),-25.481429086091,-49.246864974508995,Estação tubo,Tube station
109110,0,219.909718376452,42,7803,Terminal Hauer - 505 - Boqueirão / Centro Cívico,-25.481214801157,-49.246965557347,Estação tubo,Tube station
140001,0,381.166872414479,42,9499,"Rua Waldemar Kost, 415 - Hauer",-25.481602784795,-49.24345816319501,Domus,Street bus stop
140002,0,540.397368724145,42,9500,"Rua das Carmelitas, 712 - Hauer",-25.480957941932,-49.24077682209,Chapéu chinês,Street bus stop
140003,0,541.622837888053,42,9501,"Rua das Carmelitas, 711 - Hauer",-25.480833995146998,-49.240703411045,Domus,Street bus stop
140009,0,431.23359616632,42,9507,"Rua das Carmelitas, 489 - Hauer",-25.47883,-49.24168,Chapéu chinês,Street bus stop
140010,1,0.0,42,9508,"Rua Júlio César Ribeiro de Sousa, 486 - Hauer",-25.479247440428004,-49.246702540871986,Novo mobiliário,Street bus stop
140011,0,326.518567100358,42,9509,"Rua Júlio César Ribeiro de Sousa, 92 - Hauer",-25.477880624657,-49.243317034000015,Novo mobiliário,Street bus stop
140013,0,397.360449877345,42,9510,"Rua Júlio César Ribeiro de Sousa, 161 - Hauer",-25.477701443292002,-49.24250566577301,Novo mobiliário,Street bus stop
140014,0,524.353194632506,42,9511,"Rua Canal Belém, 2089 - Guabirotuba",-25.476582106971,-49.241635131283,Chapéu chinês,Street bus stop
140015,0,511.995060621444,42,9512,"Rua Canal Belém, 2088 - Guabirotuba",-25.476775818347,-49.241641953373,Chapéu chinês,Street bus stop
140788,0,557.527808203576,42,10160,"Rua Canal Belém, 2372 - Guabirotuba",-25.478301309654,-49.240288467354,Chapéu chinês,Street bus stop
140789,0,547.842434647184,42,10161,"Rua Canal Belém, 2373 - Guabirotuba",-25.478350947513,-49.240391732401,Sem demarcação,Street bus stop
150202,0,367.354533959668,42,10503,"Rua Alcino Guanabara, 907 - Hauer",-25.481840000000002,-49.24937,Novo mobiliário,Street bus stop
150204,0,563.02066577634,42,10505,"Rua Waldemar Kost, 1037 - Hauer",-25.483870044995,-49.249394135601,Novo mobiliário,Street bus stop
110031,0,312.394499489115,43,7863,"R. Dom Alberto Gonçalves, 256 - Mercês",-25.419750929556,-49.282769766865,Novo mobiliário,Street bus stop
110032,0,100.06243192895,43,7864,"R. Dom Alberto Gonçalves, 44 - Mercês",-25.421716676263,-49.28331842576,Novo mobiliário,Street bus stop
110033,1,0.0,43,7865,"Av. Manoel Ribas, 530 - Mercês",-25.422354282858006,-49.284145743551,Novo mobiliário,Street bus stop
110034,0,335.438565044192,43,7866,"Av. Manoel Ribas, 898 - Mercês",-25.422197325377,-49.288070641699,Novo mobiliário,Street bus stop
110035,0,500.438704428625,43,7867,"Av. Manoel Ribas, 1054 - Mercês",-25.422572451555997,-49.290002332506,Novo mobiliário,Street bus stop
110036,0,321.823924931106,43,7868,"R. Júlia Wanderley, 322 - Mercês",-25.423430413535,-49.287646127345,Novo mobiliário,Street bus stop
110037,0,21.084063847197,43,7869,"Av. Manoel Ribas, 531 - Mercês",-25.422482678274005,-49.28432755329699,Novo mobiliário,Street bus stop
110038,0,342.529751058185,43,7870,"R. Tapajós, 290 - Mercês",-25.420162140919,-49.281326209822,Novo mobiliário,Street bus stop
110080,0,346.982464696037,43,7911,"Rua Desembargador Isaías Bevilacqua, 494 - Mercês",-25.424680465189,-49.286855639166,Placa em cano,Street bus stop
110134,0,415.05996640639,43,7956,"R. Myltho Anselmo da Silva, 1160 - Mercês",-25.419372732365,-49.28707160367,Novo mobiliário,Street bus stop
110135,0,306.335011630174,43,7957,"R. Myltho Anselmo da Silva, 991 - Mercês",-25.419747577463,-49.285307201223,Novo mobiliário,Street bus stop
110136,0,252.926292825957,43,7958,"R. Myltho Anselmo da Silva, 791 - Mercês",-25.42014997174,-49.283414635582,Novo mobiliário,Street bus stop
110137,0,189.664145685813,43,7959,"Rua Visconde de Nacar, 132 - Centro",-25.423419040233,-49.282409650297005,Novo mobiliário,Street bus stop
110138,0,394.204820642137,43,7960,"Av. Manoel Ribas, 200 - São Francisco",-25.425269379413,-49.281517201223004,Novo mobiliário,Street bus stop
110142,0,518.674062265051,43,7964,"Rua dos Presbíteros, 49 - São Francisco",-25.425330236089,-49.279466041144005,Novo mobiliário,Street bus stop
110143,0,310.505311446235,43,7965,"Av. Manoel Ribas, 156 - São Francisco",-25.423202613977995,-49.28067958908701,Novo mobiliário,Street bus stop
110150,0,409.473245202805,43,7972,"Av. Manoel Ribas, 66 - São Francisco",-25.423999603302,-49.27985355409,Novo mobiliário,Street bus stop
110202,0,463.003324364163,43,8001,"R. Myltho Anselmo da Silva, 1222 - Mercês",-25.41915,-49.28761,Placa em cano,Street bus stop
110203,0,318.019235818971,43,8002,"R. Myltho Anselmo da Silva, 991 - Mercês",-25.41963,-49.28528,Placa em cano,Street bus stop
110204,0,213.063995766757,43,8003,"R. Cel. João Guilherme Guimarães, 178 - Mercês",-25.420448788738,-49.28440842576,Placa em cano,Street bus stop
110303,0,489.278033780396,43,8016,"Rua Padre Agostinho, 876 - São Francisco",-25.426364833099,-49.286504269785,Novo mobiliário,Street bus stop
110392,0,459.770488522231,43,8024,"R. Júlio Perneta, 268 - Mercês",-25.419845741573,-49.28842802569,Novo mobiliário,Street bus stop
110395,0,417.550693515022,43,8025,"R. Júlio Perneta, 47 - Mercês",-25.42203017606,-49.289019784832,Chapéu chinês,Street bus stop
110453,0,488.878343673675,43,8058,"R. Solimões, 257 - São Francisco",-25.419749225784,-49.279531538486,Novo mobiliário,Street bus stop
110454,0,503.489452567147,43,8059,"R. Solimões, 270 - São Francisco",-25.419672310199,-49.27939273417,Placa em cano,Street bus stop
190636,0,578.738498173205,43,13854,"R. Myltho Anselmo da Silva, 1336 - Mercês",-25.418809380452,-49.289110612268,Novo mobiliário,Street bus stop
190637,0,572.85827066981,43,13855,"R. Myltho Anselmo da Silva, 1287 - Mercês",-25.418921239142,-49.289150262566,Novo mobiliário,Street bus stop
190845,0,542.414084271279,43,14018,"R. Profa. Rosa Saporski, 451 - Mercês",-25.41978198258,-49.289545556287,Placa em cano,Street bus stop
190912,0,476.812552477661,43,14031,"Rua Desembargador Isaías Bevilacqua, 637 - Mercês",-25.425339366595,-49.288156510538,Novo mobiliário,Street bus stop
190913,0,479.794253253594,43,14032,"Rua Desembargador Isaías Bevilacqua, 638 - Mercês",-25.42525458169,-49.288308055347,Sem demarcação,Street bus stop
190914,0,541.314743629219,43,14033,"Rua Desembargador Mota, 2524 - Água Verde",-25.426582064222,-49.287290157026,Novo mobiliário,Street bus stop
110096,0,261.212243135004,44,7924,"Rua Albano Reis, 702 - Bom Retiro",-25.404812910545,-49.272736490912,Novo mobiliário,Street bus stop
110460,0,68.889337534603,44,8064,"R. Albano Reis, 965 - Ahú",-25.404659993779,-49.27532587432,Novo mobiliário,Street bus stop
120057,1,0.0,44,8121,"R. Nilo Peçanha, 1900 - Pilarzinho",-25.404092287633002,-49.27564900607501,Novo mobiliário,Street bus stop
120058,0,272.108087584767,44,8122,"R. Nilo Peçanha, 1571 - Bom Retiro",-25.406519777418,-49.276052050075,Novo mobiliário,Street bus stop
120060,0,498.344979489072,44,8123,"R. Nilo Peçanha, 1377 - Bom Retiro",-25.408545550262,-49.27630591274699,Novo mobiliário,Street bus stop
120101,0,188.245531635816,44,8161,"R. Carlos Augusto Cornelsen, 122 - Bom Retiro",-25.403497908439,-49.273584139881,Novo mobiliário,Street bus stop
120102,0,429.272855263165,44,8162,"R. Brasilino Moura, 90 - São Lourenço",-25.403061899352,-49.270802618212,Novo mobiliário,Street bus stop
120103,0,430.130363716087,44,8163,"R. Brasilino Moura, 79 - São Lourenço",-25.402914104034,-49.27084955687,Novo mobiliário,Street bus stop
120335,0,591.115237218066,44,8393,"R. Des. Hugo Simas, 1637 - Pilarzinho",-25.40461033176,-49.282540845404,Novo mobiliário,Street bus stop
120351,0,378.306739824078,44,8407,"R. Nilo Peçanha, 2278 - Pilarzinho",-25.400743687539002,-49.27486549287699,Novo mobiliário,Street bus stop
120522,0,582.962862652042,44,8572,"R. Mateus Leme, 3002 - São Lourenço",-25.399998138075002,-49.27138331646301,Novo mobiliário,Street bus stop
120524,0,395.992783828779,44,8573,"R. Mateus Leme, 2794 - São Lourenço",-25.402803863146,-49.271324307865,Novo mobiliário,Street bus stop
120526,0,412.29004909366,44,8574,"R. Mateus Leme, 2523 - Bom Retiro",-25.405207333943995,-49.27104267591899,Novo mobiliário,Street bus stop
120528,0,489.832212762561,44,8575,"R. Mateus Leme, 2252 - Bom Retiro",-25.407071686833003,-49.27142220849401,Novo mobiliário,Street bus stop
120537,0,159.837712063838,44,8579,"R. Nilo Peçanha, 1993 - Bom Retiro",-25.402691102461002,-49.275231032841006,Novo mobiliário,Street bus stop
120538,0,293.97149914446,44,8580,"R. P-min. Brochado da Rocha, 2-160 - Pilarzinho",-25.401868627243,-49.277511667134,Chapéu chinês,Street bus stop
120539,0,322.448891915883,44,8581,"R. P-min. Brochado da Rocha, 1-159 - Pilarzinho",-25.401519729637,-49.277392308833,Chapéu chinês,Street bus stop
120679,0,575.535561370563,44,8717,"Rua Francisco Scremin, 10 - Ahu",-25.403478422559,-49.268954337539,Placa em poste,Street bus stop
120680,0,570.90815051035,44,8718,"Rua Francisco Scremin, 275 - Ahu",-25.402536245581,-49.269275532069,Novo mobiliário,Street bus stop
120948,0,538.62831942464,44,8802,"R. Rolfe Mertens, 42 - Pilarzinho",-25.399735159139,-49.278406019643,Chapéu chinês,Street bus stop
120955,0,559.923554857829,44,8804,"R. Des. José Pacheco Júnior, 5 - Pilarzinho",-25.401102989506,-49.280927460314,Chapéu chinês,Street bus stop
120956,0,492.308734745559,44,8805,"R. José Luiz Rissardi, 265 - Pilarzinho",-25.400790433464,-49.279491137387,Chapéu chinês,Street bus stop
121014,0,442.363630733382,44,8841,"R. Albano Reis, 503",-25.404957118758,-49.270590726423,Chapéu chinês,Street bus stop
121015,0,182.554220891618,44,8842,"R. Albino Born, 259",-25.40269548248,-49.27677279561,Placa em poste,Street bus stop
108203,1,0.0,45,7690,Estação Vila São Pedro,-25.506813852496,-49.284278333535006,Estação tubo,Tube station
108204,0,18.570126274512,45,7691,Estação Vila São Pedro,-25.506738808136003,-49.284472793689,Estação tubo,Tube station
150191,0,476.415354527752,45,10493,"Rua Eleonora Faria Costa da Silva, 186 - Capão Raso",-25.502580134571,-49.285135542675,Chapéu chinês,Street bus stop
150192,0,449.226253287033,45,10494,"Rua Martin Wendrichovski, 50 - Capão Raso",-25.503825665926,-49.287821775003,Chapéu chinês,Street bus stop
150194,0,169.932138918069,45,10495,"Rua Barão de Santo Ângelo, 86 - Xaxim",-25.508253310322,-49.283609365746,Novo mobiliário,Street bus stop
150199,0,598.473984711068,45,10500,"Rua Primeiro de Maio, 497 - Xaxim",-25.511723335105,-49.281403596946,Novo mobiliário,Street bus stop
150235,0,427.95766893185,45,10536,"Rua Primeiro de Maio, 261 - Xaxim",-25.510563525306,-49.283147703358,Novo mobiliário,Street bus stop
150236,0,288.85386119621,45,10537,"Rua Hermenegildo Bonat, 323 - Xaxim",-25.50814679701,-49.281372403427,Chapéu chinês,Street bus stop
150237,0,132.571309849143,45,10538,"Rua Omar Raymundo Picheth, 1 - Xaxim",-25.506240434816,-49.282916014715,Novo mobiliário,Street bus stop
150238,0,264.058083125941,45,10539,"Rua Mal. Althayr Roszanniy, 781 - Capão Raso",-25.504733714901,-49.285771356687,Novo mobiliário,Street bus stop
150239,0,472.004683896162,45,10540,"Rua Eleonora Faria Costa da Silva, 185 - Capão Raso",-25.502609185012,-49.285037642046,Chapéu chinês,Street bus stop
150328,0,352.189663741307,45,10628,"Rua Omar Raymundo Picheth, 288 - Xaxim",-25.507915849802,-49.28040827976199,Novo mobiliário,Street bus stop
150329,0,420.527313017082,45,10629,"Rua Barão de Santo Ângelo, 371 - Xaxim",-25.509808789638,-49.281268542328,Novo mobiliário,Street bus stop
150357,0,312.999909714629,45,10656,"Rua Ipiranga, 742 - Capão Raso",-25.50559242081,-49.287583557043,Novo mobiliário,Street bus stop
150726,0,389.554845853322,45,10965,"Rua Hermenegildo Bonat, 570 - Xaxim",-25.510212521922,-49.283170502134,Placa em cano,Street bus stop
150846,0,545.276170324958,45,11032,"Rua Lotário Boutin, 187 - Pinheirinho",-25.509010855387,-49.289992153645,Chapéu chinês,Street bus stop
150847,0,509.190472250262,45,11033,"Rua Lotário Boutin, 19 - Pinheirinho",-25.510403983609,-49.287983179092,Domus,Street bus stop
150200,0,459.305181396822,46,10501,"Rua Alcino Guanabara, 4 - Hauer",-25.485146268507002,-49.257510262566,Novo mobiliário,Street bus stop
150201,0,244.436930076253,46,10502,"Rua Alcino Guanabara, 1521 - Hauer",-25.48425,-49.25528,Novo mobiliário,Street bus stop
150203,1,0.0,46,10504,"Rua Alcíno Guanabara, 1237 - Hauer",-25.483219999999996,-49.25275,Chapéu chinês,Street bus stop
150205,0,199.376269051598,46,10506,"Rua Waldemar Kost, 1296 - Hauer",-25.484916326100002,-49.251993230182,Novo mobiliário,Street bus stop
150206,0,438.209403121844,46,10507,"Rua Waldemar Kost, 1691 - Hauer",-25.48644,-49.25571000000001,Novo mobiliário,Street bus stop
150207,0,595.856575510769,46,10508,"Rua Paulo Setúbal, 1016 - Hauer",-25.487495210595,-49.256958961086006,Novo mobiliário,Street bus stop
150208,0,575.344830188792,46,10509,"Rua Paulo Setúbal, 1017 - Hauer",-25.487299470558,-49.25689647238699,Novo mobiliário,Street bus stop
150247,0,535.580834939175,46,10548,"Rua Alcíno Guanabara, 3 - Hauer",-25.485364178259,-49.258368825854,Chapéu chinês,Street bus stop
150297,0,243.715857958096,46,10597,"Rua Oliveira Viana, 740 - Hauer",-25.482222372118,-49.255292415619,Novo mobiliário,Street bus stop
150298,0,186.574384206369,46,10598,"Rua Prof. João Soares Barcelos, 1244 - Hauer",-25.484878487542,-49.252418428659,Novo mobiliário,Street bus stop
150299,0,117.26378904173,46,10599,"Rua Professor João Soares Barcelos, 949- Hauer",-25.482418495682,-49.253642857075,Chapéu chinês,Street bus stop
150300,0,383.715339208043,46,10600,"Rua Professor João Soares Barcelos, 700 - Hauer",-25.48013278884,-49.254758656025,Novo mobiliário,Street bus stop
150371,0,468.34104587619,46,10669,"Rua Prof. João Soares Barcelos, 1531 - Hauer",-25.487270511793,-49.251245663255,Novo mobiliário,Street bus stop
150390,0,444.473581042669,46,10684,"Rua Waldemar Kost, 1676 - Hauer",-25.486548891676,-49.255632757745,Sem demarcação,Street bus stop
150370,0,464.965165309662,46,15334,"Rua Professor João Soares Barcelos, 1530 -Hauer",-25.487278553483,-49.251438559442,Novo mobiliário,Street bus stop
109059,0,555.151407587761,47,7760,Estação Tubo PUC,-25.453395779718,-49.252650888325,Estação tubo,Tube station
140272,0,492.665768000168,47,9705,"Rua Imaculada Conceição, 1477 - Prado Velho",-25.45398906219,-49.252730991402,Novo mobiliário,Street bus stop
140274,0,245.691401293619,47,9706,"Rua Plácido de Castro, 186 - Guabirotuba",-25.458000312928,-49.248388163195,Chapéu chinês,Street bus stop
140522,0,362.108046785875,47,9925,"Rua Francisco Nunes, 1653 - Prado Velho",-25.456388431394,-49.254706681913,Placa em cano,Street bus stop
140681,0,337.653623722848,47,10074,"Av. Sen. Salgado Filho, 890 - Prado Velho",-25.460668493384,-49.24881846385,Novo mobiliário,Street bus stop
140701,0,468.439835659776,47,10092,"Rua Senador Nereu Ramos, 340 - Guabirotuba",-25.458437257279,-49.245761514849,Sem demarcação,Street bus stop
140702,0,550.14298845066,47,10093,"Rua Padre Osvaldo Gomes, 181-Guabirotuba",-25.456224959742,-49.245376617855,Chapéu chinês,Street bus stop
140703,0,561.184210920946,47,10094,"Rua Padre Osvaldo Gomes, 182 - Guabirotuba",-25.456244334171,-49.245223731941,Sem demarcação,Street bus stop
140723,0,230.02151185676,47,10112,"Rua Thomas Edison, 251 - Prado Velho",-25.457658659116,-49.253818870729,Chapéu chinês,Street bus stop
140776,0,574.312910870846,47,10152,"Rua Doutor Reinaldo Machado, 1332 - Prado Velho",-25.454731908372,-49.25614568705,Placa em poste,Street bus stop
140777,0,272.125390449876,47,10153,"Rua Prof. Regina Célia Marinoni, 308 - Prado Velho",-25.45677591887,-49.253769249863,Sem demarcação,Street bus stop
140778,0,272.596917397826,47,10154,"Rua Canal Belém, 101 - Guabirotuba",-25.460323793058,-49.249500514215,Chapéu chinês,Street bus stop
140779,0,286.34849137618,47,10155,"Rua Canal Belém, 80 - Guabirotuba",-25.460452144225,-49.249462963289,Chapéu chinês,Street bus stop
140780,0,522.601755732651,47,10156,"Rua Canal Belém, 40 - Guabirotuba",-25.462928326266,-49.250429899639,Chapéu chinês,Street bus stop
140781,0,456.234956837347,47,10157,"Rua Canal Belém, 51 - Guabirotuba",-25.462307166562,-49.250289083666,Sem demarcação,Street bus stop
140834,0,413.977167505182,47,10201,"Av. Sen. Salgado Filho, 899 - Prado Velho",-25.461083816703,-49.24806878643,Novo mobiliário,Street bus stop
140873,0,144.657900716439,47,10212,"Av. Sen. Salgado Filho, 463 - Prado Velho",-25.457204180942,-49.250273562241,Novo mobiliário,Street bus stop
140874,0,484.59402402014,47,10213,"Av. Sen. Salgado Filho, 80 - Prado Velho",-25.453965000982,-49.252125627565,Novo mobiliário,Street bus stop
140888,0,521.889050546858,47,10220,"Rua Senador Nereu Ramos, 260 - Guabirotuba",-25.460122790012,-49.245627404398,Chapéu chinês,Street bus stop
140889,0,536.014156764892,47,10221,"Rua Senador Nereu Ramos, 261 - Guabirotuba",-25.460087674987,-49.245428920931,Sem demarcação,Street bus stop
141000,0,176.423562005545,47,10282,"R. Thomas Edison, 44 - Prado Velho",-25.456689679804,-49.251424670219,Chapéu chinês,Street bus stop
141010,0,132.658234237732,47,10290,Estação PUC (Portão / Centro),-25.458854291678,-49.249889664315,Plataforma,Bus terminal
141011,0,147.158791736211,47,10291,Estação PUC (Oficinas / Uberaba),-25.458900304938,-49.249728731775,Plataforma,Bus terminal
141013,0,185.03604064144,47,10293,"R. Imac. Conceição, 1832 - Rebouças",-25.456725876691,-49.252051899227,Chapéu chinês,Street bus stop
141028,0,467.11674979177,47,10308,"R. Sen. Nereu Ramos, 471 - Guabirotuba",-25.458233223877,-49.245772920471,Chapéu chinês,Street bus stop
140273,1,0.0,47,15331,"Rua Imaculada Conceição, 1986 - Prado Velho",-25.458270272037996,-49.25124475215,Novo mobiliário,Street bus stop
106001,0,311.367919241186,48,7474,Terminal Santa Felicidade,-25.400970375176,-49.330284167459,Plataforma,Bus terminal
106002,0,289.428857350794,48,7475,Terminal Santa Felicidade - 816 - C.Siqueira  / Sta.Felicidade,-25.400748581864,-49.330443758896,Domus,Street bus stop
106003,0,280.158015292156,48,7476,Terminal Santa Felicidade - 917 - Jardim Ipê,-25.400687403142,-49.330530260136,Plataforma,Bus terminal
106004,0,268.719384972995,48,7477,Terminal Santa Felicidade - 915 - Ouro Verde / Vila Badia,-25.40061108113,-49.330637548498,Plataforma,Bus terminal
106005,0,302.668501856468,48,7478,Terminal Santa Felicidade - 965 - São Bernardo,-25.400840652752,-49.330323730042,Plataforma,Bus terminal
106006,0,317.17369408543,48,7479,Terminal Santa Felicidade - 916 - Jardim Pinheiros,-25.400938780857,-49.3301923018,Plataforma,Bus terminal
106007,0,343.601207706319,48,7480,Terminal Santa Felicidade - 901 - Santa Felicidade,-25.401112076888,-49.329952914646,Domus,Street bus stop
106008,0,355.245269028293,48,7481,Terminal Santa Felicidade - 913 - Butiatuvinha,-25.401231347516,-49.329875130584,Domus,Street bus stop
106009,0,292.93993791494,48,7482,Terminal Santa Felicidade - 911 - Passaúna,-25.400823692329,-49.330437723925,Domus,Street bus stop
106010,0,330.006484556094,48,7483,Terminal Santa Felicidade - 912 - José Culpi,-25.401069012480004,-49.330102447799,Domus,Street bus stop
106015,0,287.121963828928,48,7484,Terminal Santa Felicidade - 972 - Jardim Itália,-25.400785716349,-49.330491368106,Plataforma,Bus terminal
106016,0,276.125343372619,48,7485,Terminal Santa Felicidade - 918 - Veneza,-25.400716478181,-49.330594633153,Plataforma,Bus terminal
106017,0,263.293012123635,48,7486,Terminal Santa Felicidade - 821 - Fernão Dias,-25.40062683012,-49.330711979797,Plataforma,Bus terminal
106018,0,247.709526946925,48,7487,Terminal Santa Felicidade -  924 - Santa Felicidade/ Santa Cândida,-25.400519067783,-49.330857278055,Plataforma,Bus terminal
109121,0,368.480266794149,48,7814,Terminal Santa Felicidade - 307 - Santa Felicidade/ Bairro Alto,-25.401281017147,-49.329734107491,Plataforma,Bus terminal
190094,0,526.579703699219,48,13382,"Rua Artur Bindo, 402 - Santa Felicidade",-25.3951751,-49.3325267,Chapéu chinês,Street bus stop
190096,0,563.906995856,48,13384,"Rua Sebastião Santos, 551 - Santa Felicidade",-25.395316880871,-49.33062078469,Sem demarcação,Street bus stop
190097,0,570.329699731984,48,13385,"Rua Sebastião Santos, 552 - Santa Felicidade",-25.39525267061,-49.330619443585,Sem demarcação,Street bus stop
190098,0,415.731256199502,48,13386,"Rua Antônio Bartapeli, 1 - Santa Felicidade",-25.397387340618,-49.329938162496,Chapéu chinês,Street bus stop
190099,0,323.543693806575,48,13387,"Rua Saturnino Miranda, 400 - Santa Felicidade",-25.397063871483997,-49.33477418535,Novo mobiliário,Street bus stop
190100,0,303.158932230373,48,13388,"Rua Saturnino Miranda, 399 - Santa Felicidade",-25.397277094681005,-49.33484794609801,Novo mobiliário,Street bus stop
190163,0,427.869074538515,48,13447,"Rua Professor Francisco Zardo, 35 - Santa Felicidade",-25.403264151327,-49.335898030927,Chapéu chinês,Street bus stop
190165,0,548.044070496265,48,13448,"Rua Professor Francisco Zardo, 213- Santa Felicidade",-25.403747512628,-49.337528814008,Chapéu chinês,Street bus stop
